Date,Open,High,Low,Close,Volume
2024-02-02 13:19:00,172.08,172.1,171.8,171.86,123786
2024-02-02 13:20:00,171.87,171.95,171.65,171.65,149154
2024-02-02 13:21:00,171.66,171.99,171.63,171.97,126009
2024-02-02 13:22:00,171.97,172.0,171.84,171.88,147079
2024-02-02 13:23:00,171.88,172.0,171.85,172.0,223984
2024-02-02 13:24:00,172.0,172.29,171.95,172.23,360101
2024-02-02 13:25:00,172.23,172.24,171.99,172.02,261003
2024-02-02 13:26:00,172.02,172.05,171.76,171.89,119627
2024-02-02 13:27:00,171.88,172.01,171.85,171.88,95759
2024-02-02 13:28:00,171.9,172.05,171.82,171.99,78337
2024-02-02 13:29:00,172.0,172.08,171.94,171.98,101357
2024-02-02 13:30:00,171.99,171.99,171.81,171.94,63240
2024-02-02 13:31:00,171.94,172.0,171.8,171.86,84077
2024-02-02 13:32:00,171.84,171.89,171.79,171.87,104990
2024-02-02 13:33:00,171.86,171.88,171.79,171.84,93655
2024-02-02 13:34:00,171.84,171.9,171.75,171.79,193888
2024-02-02 13:35:00,171.8,171.97,171.74,171.8,262388
2024-02-02 13:36:00,171.8,171.81,171.42,171.48,234091
2024-02-02 13:37:00,171.48,171.67,171.42,171.66,146903
2024-02-02 13:38:00,171.65,171.74,171.62,171.69,82719
2024-02-02 13:39:00,171.69,171.79,171.57,171.64,98475
2024-02-02 13:40:00,171.65,171.79,171.65,171.72,91521
2024-02-02 13:41:00,171.71,171.78,171.58,171.6,67891
2024-02-02 13:42:00,171.61,171.68,171.55,171.58,73063
2024-02-02 13:43:00,171.57,171.76,171.55,171.64,95376
2024-02-02 13:44:00,171.65,171.67,171.56,171.59,87237
2024-02-02 13:45:00,171.59,171.8,171.55,171.72,112489
2024-02-02 13:46:00,171.72,171.78,171.65,171.76,96691
2024-02-02 13:47:00,171.77,171.78,171.53,171.55,101679
2024-02-02 13:48:00,171.55,171.59,171.3,171.43,150016
2024-02-02 13:49:00,171.43,171.52,171.36,171.49,103148
2024-02-02 13:50:00,171.49,171.66,171.44,171.65,130181
2024-02-02 13:51:00,171.65,171.69,171.5,171.57,77230
2024-02-02 13:52:00,171.58,171.59,171.45,171.55,92742
2024-02-02 13:53:00,171.56,171.74,171.54,171.67,106231
2024-02-02 13:54:00,171.67,171.78,171.59,171.74,86015
2024-02-02 13:55:00,171.74,171.85,171.69,171.73,89220
