Date,Open,High,Low,Close,Volume
2023-07-18 12:14:00,1.415,1.42,1.41,1.415,4554
2023-07-18 12:15:00,1.415,1.43,1.41,1.43,33274
2023-07-18 12:16:00,1.4207,1.4275,1.42,1.425,3300
2023-07-18 12:17:00,1.4275,1.43,1.42,1.42,3800
2023-07-18 12:18:00,1.42,1.42,1.4126,1.415,10847
2023-07-18 12:19:00,1.4171,1.42,1.415,1.415,43890
2023-07-18 12:20:00,1.42,1.425,1.42,1.4202,5700
2023-07-18 12:21:00,1.4299,1.4299,1.425,1.425,500
2023-07-18 12:22:00,1.4208,1.4275,1.4206,1.4206,800
2023-07-18 12:23:00,1.4275,1.4275,1.42,1.42,800
2023-07-18 12:24:00,1.4275,1.429,1.421,1.421,54500
2023-07-18 12:25:00,1.4227,1.4275,1.42,1.42,2403
2023-07-18 12:26:00,1.4275,1.4275,1.4275,1.4275,100
2023-07-18 12:27:00,1.42,1.4275,1.42,1.42,2100
2023-07-18 12:28:00,1.43,1.43,1.42,1.42,1971
2023-07-18 12:29:00,1.42,1.4275,1.42,1.4207,5600
2023-07-18 12:30:00,1.425,1.4275,1.425,1.4275,200
2023-07-18 12:31:00,1.42,1.42,1.4111,1.4111,15873
2023-07-18 12:32:00,1.415,1.415,1.415,1.415,600
2023-07-18 12:33:00,1.415,1.415,1.415,1.415,0
2023-07-18 12:34:00,1.415,1.415,1.41,1.41,6444
2023-07-18 12:35:00,1.415,1.4175,1.41,1.4175,12100
2023-07-18 12:36:00,1.4175,1.4175,1.4175,1.4175,100
2023-07-18 12:37:00,1.415,1.42,1.415,1.415,1200
2023-07-18 12:38:00,1.415,1.42,1.4109,1.42,1300
2023-07-18 12:39:00,1.411,1.4175,1.41,1.41,2043
2023-07-18 12:40:00,1.41,1.41,1.41,1.41,2100
2023-07-18 12:41:00,1.41,1.41,1.41,1.41,1900
2023-07-18 12:42:00,1.41,1.41,1.4,1.405,9845
2023-07-18 12:43:00,1.405,1.405,1.405,1.405,400
2023-07-18 12:44:00,1.405,1.405,1.405,1.405,400
2023-07-18 12:45:00,1.405,1.405,1.405,1.405,1000
2023-07-18 12:46:00,1.405,1.405,1.405,1.405,300
2023-07-18 12:47:00,1.405,1.4075,1.4012,1.405,8000
2023-07-18 12:48:00,1.405,1.4075,1.4,1.405,1700
2023-07-18 12:49:00,1.4,1.4075,1.4,1.4075,700
2023-07-18 12:50:00,1.4,1.4,1.395,1.395,15114
2023-07-18 12:51:00,1.39,1.395,1.39,1.395,4100
2023-07-18 12:52:00,1.395,1.395,1.3938,1.3938,330
2023-07-18 12:53:00,1.395,1.395,1.395,1.395,400
2023-07-18 12:54:00,1.395,1.395,1.39,1.39,800
2023-07-18 12:55:00,1.3975,1.3975,1.395,1.395,2800
2023-07-18 12:56:00,1.3975,1.3975,1.3975,1.3975,100
2023-07-18 12:57:00,1.39,1.3975,1.39,1.39,7100
2023-07-18 12:58:00,1.39,1.39,1.39,1.39,2400
2023-07-18 12:59:00,1.3975,1.3975,1.39,1.39,3600
2023-07-18 13:00:00,1.39,1.4,1.39,1.39,1957
2023-07-18 13:01:00,1.39,1.3975,1.39,1.39,1100
2023-07-18 13:02:00,1.39,1.395,1.38,1.385,48738
2023-07-18 13:03:00,1.395,1.395,1.39,1.395,900
2023-07-18 13:04:00,1.395,1.395,1.395,1.395,0
2023-07-18 13:05:00,1.395,1.395,1.395,1.395,0
2023-07-18 13:06:00,1.395,1.395,1.395,1.395,0
2023-07-18 13:07:00,1.39,1.391,1.39,1.391,2800
2023-07-18 13:08:00,1.391,1.391,1.391,1.391,0
2023-07-18 13:09:00,1.3975,1.3975,1.39,1.39,1900
2023-07-18 13:10:00,1.3901,1.4,1.3901,1.4,780
2023-07-18 13:11:00,1.39,1.3976,1.39,1.39,5200
2023-07-18 13:12:00,1.3975,1.3975,1.39,1.39,1300
