Date,Open,High,Low,Close,Volume
2023-07-19 10:31:00,1.1,1.1099,1.1,1.1,48503
2023-07-19 10:32:00,1.105,1.11,1.1,1.1001,354756
2023-07-19 10:33:00,1.1014,1.1084,1.1,1.1,34029
2023-07-19 10:34:00,1.105,1.108,1.1,1.1,10640
2023-07-19 10:35:00,1.105,1.11,1.1,1.105,24704
2023-07-19 10:36:00,1.1001,1.11,1.1,1.1001,13055
2023-07-19 10:37:00,1.1,1.1085,1.1,1.1,33531
2023-07-19 10:38:00,1.1,1.1099,1.1,1.1,4284
2023-07-19 10:39:00,1.11,1.11,1.1,1.1099,24511
2023-07-19 10:40:00,1.1,1.1099,1.1,1.1,22313
2023-07-19 10:41:00,1.1,1.11,1.1,1.105,52349
2023-07-19 10:42:00,1.105,1.11,1.1,1.105,93139
2023-07-19 10:43:00,1.1086,1.1099,1.1,1.105,51683
2023-07-19 10:44:00,1.105,1.1099,1.1,1.105,28015
2023-07-19 10:45:00,1.105,1.1099,1.1,1.105,26524
2023-07-19 10:46:00,1.105,1.105,1.105,1.105,13683
2023-07-19 10:47:00,1.105,1.11,1.1,1.11,10500
2023-07-19 10:48:00,1.105,1.1085,1.1,1.1,8101
2023-07-19 10:49:00,1.1,1.11,1.1,1.105,13605
2023-07-19 10:50:00,1.1,1.11,1.1,1.1,47096
2023-07-19 10:51:00,1.108,1.1099,1.1,1.1,20128
2023-07-19 10:52:00,1.105,1.105,1.1,1.105,92452
2023-07-19 10:53:00,1.105,1.11,1.1,1.105,86433
2023-07-19 10:54:00,1.105,1.1085,1.1,1.105,21820
2023-07-19 10:55:00,1.105,1.1099,1.1,1.105,5776
2023-07-19 10:56:00,1.11,1.11,1.1,1.1085,28787
2023-07-19 10:57:00,1.105,1.1085,1.1,1.105,3473
2023-07-19 10:58:00,1.105,1.1099,1.1,1.1,19795
2023-07-19 10:59:00,1.1,1.1099,1.1,1.1083,48042
2023-07-19 11:00:00,1.1097,1.1097,1.1,1.1,3800
2023-07-19 11:01:00,1.105,1.11,1.1,1.1,7312
2023-07-19 11:02:00,1.1,1.11,1.1,1.1,9370
2023-07-19 11:03:00,1.1098,1.1098,1.1,1.105,1609
2023-07-19 11:04:00,1.1,1.11,1.1,1.1,37296
2023-07-19 11:05:00,1.1,1.11,1.1,1.1,17280
2023-07-19 11:06:00,1.105,1.1097,1.1,1.105,16212
2023-07-19 11:07:00,1.1098,1.1098,1.1,1.1,3449
2023-07-19 11:08:00,1.105,1.1099,1.1,1.105,10183
2023-07-19 11:09:00,1.1,1.11,1.1,1.1055,32744
2023-07-19 11:10:00,1.1098,1.1098,1.1,1.105,3689
2023-07-19 11:11:00,1.1,1.11,1.1,1.1,11292
2023-07-19 11:12:00,1.1,1.1091,1.1,1.105,4505
2023-07-19 11:13:00,1.1,1.11,1.1,1.1,3229
2023-07-19 11:14:00,1.1,1.1096,1.1,1.1096,3476
2023-07-19 11:15:00,1.105,1.11,1.1,1.1,18912
2023-07-19 11:16:00,1.1098,1.1099,1.1,1.1,9195
2023-07-19 11:17:00,1.1097,1.11,1.1,1.1001,26390
2023-07-19 11:18:00,1.105,1.11,1.1,1.1,7257
2023-07-19 11:19:00,1.105,1.1091,1.1,1.1085,3715
2023-07-19 11:20:00,1.1,1.108,1.09,1.09,374685
2023-07-19 11:21:00,1.09,1.1,1.09,1.0986,17369
2023-07-19 11:22:00,1.09,1.0997,1.09,1.09,23707
2023-07-19 11:23:00,1.0901,1.1,1.09,1.09,16852
2023-07-19 11:24:00,1.1,1.1,1.09,1.095,51221
2023-07-19 11:25:00,1.095,1.0983,1.09,1.0982,38668
2023-07-19 11:26:00,1.0977,1.1,1.09,1.095,50799
2023-07-19 11:27:00,1.095,1.0985,1.09,1.095,9613
2023-07-19 11:28:00,1.0901,1.1,1.09,1.1,34660
2023-07-19 11:29:00,1.0907,1.18,1.09,1.165,1713818
2023-07-19 11:30:00,1.165,1.215,1.155,1.17,744805
2023-07-19 11:31:00,1.17,1.19,1.1415,1.145,190853
2023-07-19 11:32:00,1.1401,1.16,1.1401,1.145,121887
2023-07-19 11:33:00,1.141,1.145,1.13,1.135,92874
2023-07-19 11:34:00,1.135,1.1385,1.1201,1.125,45506
2023-07-19 11:35:00,1.1285,1.14,1.1123,1.14,170466
2023-07-19 11:36:00,1.1317,1.14,1.1205,1.1288,58688
2023-07-19 11:37:00,1.125,1.1294,1.12,1.125,29694
2023-07-19 11:38:00,1.1215,1.1287,1.12,1.125,6468
2023-07-19 11:39:00,1.125,1.1299,1.125,1.125,4110
2023-07-19 11:40:00,1.125,1.13,1.12,1.125,31580
2023-07-19 11:41:00,1.125,1.13,1.12,1.125,50130
2023-07-19 11:42:00,1.125,1.13,1.12,1.12,20257
2023-07-19 11:43:00,1.125,1.1299,1.12,1.12,20528
2023-07-19 11:44:00,1.125,1.13,1.12,1.125,56261
2023-07-19 11:45:00,1.12,1.13,1.12,1.125,43555
2023-07-19 11:46:00,1.125,1.13,1.12,1.13,121467
2023-07-19 11:47:00,1.13,1.14,1.125,1.135,45430
2023-07-19 11:48:00,1.1399,1.1399,1.1315,1.1391,11610
2023-07-19 11:49:00,1.135,1.135,1.1301,1.135,15200
2023-07-19 11:50:00,1.1301,1.1399,1.12,1.125,71146
2023-07-19 11:51:00,1.125,1.13,1.12,1.125,33075
2023-07-19 11:52:00,1.125,1.1299,1.11,1.115,94834
2023-07-19 11:53:00,1.11,1.12,1.11,1.115,16645
2023-07-19 11:54:00,1.11,1.12,1.11,1.1199,42345
2023-07-19 11:55:00,1.115,1.12,1.11,1.1187,46729
2023-07-19 11:56:00,1.115,1.12,1.11,1.1175,22886
2023-07-19 11:57:00,1.115,1.12,1.11,1.115,83829
2023-07-19 11:58:00,1.115,1.12,1.11,1.1187,17970
2023-07-19 11:59:00,1.11,1.12,1.11,1.115,24655
2023-07-19 12:00:00,1.115,1.12,1.11,1.115,79389
2023-07-19 12:01:00,1.115,1.12,1.11,1.115,62332
2023-07-19 12:02:00,1.115,1.12,1.11,1.115,32170
2023-07-19 12:03:00,1.115,1.12,1.11,1.115,30211
2023-07-19 12:04:00,1.115,1.12,1.11,1.12,11789
2023-07-19 12:05:00,1.115,1.12,1.11,1.1185,66132
2023-07-19 12:06:00,1.115,1.1199,1.11,1.115,7207
2023-07-19 12:07:00,1.1186,1.1186,1.11,1.11,6138
2023-07-19 12:08:00,1.11,1.12,1.11,1.115,30764
2023-07-19 12:09:00,1.1101,1.1199,1.11,1.11,4252
2023-07-19 12:10:00,1.11,1.1199,1.11,1.115,1847
2023-07-19 12:11:00,1.115,1.115,1.1,1.1,95514
2023-07-19 12:12:00,1.1,1.1085,1.1,1.1,4400
2023-07-19 12:13:00,1.1,1.11,1.1,1.1,6184
2023-07-19 12:14:00,1.1,1.1083,1.1,1.1,23181
2023-07-19 12:15:00,1.1,1.1096,1.1,1.1,15834
2023-07-19 12:16:00,1.1,1.11,1.1,1.1,10841
2023-07-19 12:17:00,1.1,1.1097,1.1,1.105,7508
2023-07-19 12:18:00,1.1,1.11,1.1,1.1,71901
2023-07-19 12:19:00,1.105,1.11,1.1,1.1,12500
2023-07-19 12:20:00,1.105,1.11,1.1,1.1099,4839
2023-07-19 12:21:00,1.1099,1.1099,1.1,1.1086,14386
2023-07-19 12:22:00,1.1,1.11,1.1,1.105,35603
2023-07-19 12:23:00,1.1,1.1085,1.1,1.1,3811
2023-07-19 12:24:00,1.1087,1.1099,1.1,1.1,3970
2023-07-19 12:25:00,1.1,1.11,1.1,1.105,25308
2023-07-19 12:26:00,1.105,1.11,1.1,1.1,37269
2023-07-19 12:27:00,1.1098,1.1098,1.1,1.1,5423
2023-07-19 12:28:00,1.1084,1.1094,1.1,1.1,44321
2023-07-19 12:29:00,1.1018,1.1086,1.1,1.1,40358
2023-07-19 12:30:00,1.105,1.105,1.1,1.1,12717
2023-07-19 12:31:00,1.105,1.1085,1.1,1.1001,1328
2023-07-19 12:32:00,1.105,1.11,1.1,1.1,13332
2023-07-19 12:33:00,1.105,1.1099,1.1,1.1,15400
2023-07-19 12:34:00,1.1,1.1099,1.1,1.105,93424
2023-07-19 12:35:00,1.1,1.11,1.1,1.1,27190
2023-07-19 12:36:00,1.11,1.11,1.1,1.1,18823
2023-07-19 12:37:00,1.105,1.1099,1.1,1.1,12821
2023-07-19 12:38:00,1.105,1.1085,1.1,1.1,5770
2023-07-19 12:39:00,1.105,1.1092,1.1,1.1083,1359
2023-07-19 12:40:00,1.1,1.1099,1.1,1.105,25770
2023-07-19 12:41:00,1.1,1.11,1.1,1.1,11165
2023-07-19 12:42:00,1.105,1.11,1.1,1.105,12200
2023-07-19 12:43:00,1.1,1.11,1.1,1.1,19015
2023-07-19 12:44:00,1.1,1.11,1.1,1.105,41373
2023-07-19 12:45:00,1.1,1.11,1.1,1.1,7250
2023-07-19 12:46:00,1.11,1.11,1.1,1.1,15995
2023-07-19 12:47:00,1.105,1.1085,1.1,1.1083,33647
2023-07-19 12:48:00,1.1085,1.11,1.1,1.1,5413
2023-07-19 12:49:00,1.1088,1.11,1.1,1.105,92500
2023-07-19 12:50:00,1.105,1.1097,1.1,1.1,2700
2023-07-19 12:51:00,1.1,1.11,1.1,1.105,29000
2023-07-19 12:52:00,1.105,1.105,1.1,1.1,1500
2023-07-19 12:53:00,1.1,1.1099,1.1,1.1,9708
2023-07-19 12:54:00,1.1062,1.1097,1.1,1.1,4342
2023-07-19 12:55:00,1.105,1.1099,1.1,1.1,6447
2023-07-19 12:56:00,1.1,1.1099,1.1,1.1,7300
2023-07-19 12:57:00,1.1085,1.1096,1.1,1.1,6110
2023-07-19 12:58:00,1.1,1.1085,1.1,1.1,1100
2023-07-19 12:59:00,1.1,1.1083,1.1,1.1,25681
2023-07-19 13:00:00,1.1096,1.11,1.1,1.1,4010
2023-07-19 13:01:00,1.1084,1.11,1.1,1.1,31167
2023-07-19 13:02:00,1.1075,1.13,1.1,1.125,391705
2023-07-19 13:03:00,1.1287,1.1287,1.11,1.115,174886
2023-07-19 13:04:00,1.1115,1.12,1.11,1.115,12653
2023-07-19 13:05:00,1.115,1.12,1.11,1.115,4707
2023-07-19 13:06:00,1.115,1.1199,1.11,1.115,8710
2023-07-19 13:07:00,1.11,1.115,1.11,1.11,1475
2023-07-19 13:08:00,1.11,1.11,1.1,1.105,38983
2023-07-19 13:09:00,1.1099,1.1099,1.1,1.1,13096
2023-07-19 13:10:00,1.105,1.11,1.1,1.1,42611
2023-07-19 13:11:00,1.1099,1.1099,1.1,1.1,9550
2023-07-19 13:12:00,1.1,1.1099,1.1,1.1,4400
2023-07-19 13:13:00,1.1082,1.1098,1.1,1.105,4718
2023-07-19 13:14:00,1.1052,1.11,1.1,1.105,96596
2023-07-19 13:15:00,1.11,1.11,1.1,1.105,43667
2023-07-19 13:16:00,1.1099,1.1099,1.1,1.105,6080
2023-07-19 13:17:00,1.105,1.1099,1.1,1.105,6040
2023-07-19 13:18:00,1.1,1.11,1.1,1.105,29800
2023-07-19 13:19:00,1.105,1.1086,1.1,1.1086,26977
2023-07-19 13:20:00,1.1,1.105,1.1,1.1,7478
2023-07-19 13:21:00,1.1,1.1099,1.1,1.105,8000
2023-07-19 13:22:00,1.1,1.105,1.1,1.105,3300
2023-07-19 13:23:00,1.1,1.1097,1.095,1.105,299105
2023-07-19 13:24:00,1.1001,1.1099,1.1,1.105,20571
2023-07-19 13:25:00,1.1016,1.105,1.1,1.1,82905
2023-07-19 13:26:00,1.1,1.11,1.1,1.1,16852
2023-07-19 13:27:00,1.1,1.11,1.1,1.1,6580
2023-07-19 13:28:00,1.105,1.105,1.1,1.105,3800
2023-07-19 13:29:00,1.1,1.11,1.1,1.105,1707
2023-07-19 13:30:00,1.1,1.1095,1.1,1.105,28139
2023-07-19 13:31:00,1.105,1.1083,1.1,1.105,3461
2023-07-19 13:32:00,1.1,1.11,1.1,1.11,5150
2023-07-19 13:33:00,1.105,1.1099,1.1,1.1,7629
2023-07-19 13:34:00,1.1,1.1099,1.1,1.105,17422
2023-07-19 13:35:00,1.105,1.1099,1.1,1.105,22250
2023-07-19 13:36:00,1.105,1.1099,1.1,1.105,27170
2023-07-19 13:37:00,1.11,1.11,1.1,1.105,24828
2023-07-19 13:38:00,1.1,1.1097,1.1,1.1,7010
2023-07-19 13:39:00,1.105,1.11,1.1,1.102,15457
2023-07-19 13:40:00,1.105,1.11,1.1,1.105,27526
2023-07-19 13:41:00,1.1,1.11,1.1,1.1084,7382
2023-07-19 13:42:00,1.1,1.11,1.1,1.105,1696
2023-07-19 13:43:00,1.1055,1.1055,1.105,1.105,2300
2023-07-19 13:44:00,1.105,1.11,1.1,1.1,16430
2023-07-19 13:45:00,1.1,1.1082,1.1,1.105,5304
2023-07-19 13:46:00,1.1084,1.1099,1.1,1.1083,6050
2023-07-19 13:47:00,1.105,1.11,1.1,1.1,2500
2023-07-19 13:48:00,1.1,1.1099,1.1,1.1,5800
2023-07-19 13:49:00,1.1,1.1099,1.1,1.1082,10120
2023-07-19 13:50:00,1.105,1.1099,1.1,1.1099,6951
2023-07-19 13:51:00,1.105,1.11,1.1,1.1,47297
2023-07-19 13:52:00,1.1,1.11,1.1,1.105,7099
2023-07-19 13:53:00,1.11,1.11,1.1,1.1,18733
2023-07-19 13:54:00,1.1015,1.11,1.1015,1.105,20344
2023-07-19 13:55:00,1.105,1.12,1.105,1.115,305759
2023-07-19 13:56:00,1.115,1.1199,1.1101,1.1101,9533
2023-07-19 13:57:00,1.115,1.116,1.1139,1.115,5542
2023-07-19 13:58:00,1.1101,1.1199,1.11,1.115,15692
2023-07-19 13:59:00,1.115,1.1184,1.11,1.1184,5327
2023-07-19 14:00:00,1.115,1.115,1.1101,1.115,19652
2023-07-19 14:01:00,1.115,1.1167,1.105,1.105,43748
2023-07-19 14:02:00,1.105,1.105,1.105,1.105,1983
2023-07-19 14:03:00,1.1,1.1085,1.1,1.105,3877
2023-07-19 14:04:00,1.1,1.105,1.1,1.1,4781
2023-07-19 14:05:00,1.1,1.1099,1.1,1.1,3781
2023-07-19 14:06:00,1.105,1.1099,1.1,1.1,6930
2023-07-19 14:07:00,1.1,1.1088,1.1,1.1053,33698
2023-07-19 14:08:00,1.105,1.1099,1.1,1.105,12900
2023-07-19 14:09:00,1.11,1.11,1.1,1.105,30150
